timestamp,Store_ID,item_name,Sales_Quantity,Stock_Level,Restock_Quantity,Waste_Quantity,Peak_Hour_Flag
11/10/2024 17:00,McD002,Fries,11,88,26,5,0
11/10/2024 17:00,McD002,Soda,11,75,50,2,0
11/10/2024 17:00,McD002,Salad,13,89,22,4,0
11/10/2024 17:00,McD002,Burger,20,84,31,5,0
11/10/2024 17:00,McD002,Nuggets,11,22,25,0,0
11/10/2024 17:00,McD003,Fries,7,94,30,5,0
11/10/2024 17:00,McD003,Soda,12,55,13,1,0
11/10/2024 17:00,McD003,Salad,10,47,19,3,0
11/10/2024 17:00,McD003,Burger,6,91,26,1,0
11/10/2024 17:00,McD003,Nuggets,7,55,46,2,0
11/10/2024 18:00,McD001,Fries,17,83,13,2,0
11/10/2024 18:00,McD001,Soda,7,28,43,4,0
11/10/2024 18:00,McD001,Salad,18,42,42,3,1
11/10/2024 18:00,McD001,Burger,12,40,13,4,0
11/10/2024 18:00,McD001,Nuggets,6,38,30,2,0
11/10/2024 18:00,McD002,Fries,13,85,44,4,0
11/10/2024 18:00,McD002,Soda,15,68,37,0,0
11/10/2024 18:00,McD002,Salad,16,57,50,1,1
11/10/2024 18:00,McD002,Burger,13,44,30,1,0
11/10/2024 18:00,McD002,Nuggets,11,97,29,1,1
11/10/2024 18:00,McD003,Fries,13,70,20,4,1
11/10/2024 18:00,McD003,Soda,11,78,12,0,1
11/10/2024 18:00,McD003,Salad,19,99,29,4,0
11/10/2024 18:00,McD003,Burger,19,48,48,0,1
11/10/2024 18:00,McD003,Nuggets,15,81,21,2,1
11/10/2024 19:00,McD001,Fries,18,93,14,4,0
11/10/2024 19:00,McD001,Soda,8,60,23,0,0
11/10/2024 19:00,McD001,Salad,17,34,45,4,0
11/10/2024 19:00,McD001,Burger,17,27,26,0,0
11/10/2024 19:00,McD001,Nuggets,7,58,19,2,1
11/10/2024 19:00,McD002,Fries,6,48,21,5,1
11/10/2024 19:00,McD002,Soda,19,68,27,3,1
11/10/2024 19:00,McD002,Salad,10,75,38,2,1
11/10/2024 19:00,McD002,Burger,16,44,17,0,1
11/10/2024 19:00,McD002,Nuggets,9,72,47,1,1
11/10/2024 19:00,McD003,Fries,9,78,27,1,0
11/10/2024 19:00,McD003,Soda,15,47,35,5,0
11/10/2024 19:00,McD003,Salad,7,57,30,5,0
11/10/2024 19:00,McD003,Burger,13,34,23,2,0
11/10/2024 19:00,McD003,Nuggets,18,20,14,3,1
11/10/2024 20:00,McD001,Fries,18,58,42,1,0
11/10/2024 20:00,McD001,Soda,14,56,41,0,0
11/10/2024 20:00,McD001,Salad,10,98,11,2,1
11/10/2024 20:00,McD001,Burger,9,57,45,1,1
11/10/2024 20:00,McD001,Nuggets,8,83,44,0,0
11/10/2024 20:00,McD002,Fries,12,81,25,2,0
11/10/2024 20:00,McD002,Soda,16,86,19,2,0
11/10/2024 20:00,McD002,Salad,14,30,48,5,0
11/10/2024 20:00,McD002,Burger,11,40,13,2,1
11/10/2024 20:00,McD002,Nuggets,15,97,23,5,1
11/10/2024 20:00,McD003,Fries,14,52,43,1,1
11/10/2024 20:00,McD003,Soda,11,65,32,1,0
11/10/2024 20:00,McD003,Salad,18,65,24,5,1
11/10/2024 20:00,McD003,Burger,19,86,49,2,1
11/10/2024 20:00,McD003,Nuggets,11,55,23,4,1
11/10/2024 21:00,McD001,Fries,11,67,14,0,0
11/10/2024 21:00,McD001,Soda,7,23,16,3,1
11/10/2024 21:00,McD001,Salad,8,56,37,0,0
11/10/2024 21:00,McD001,Burger,10,67,46,3,0
11/10/2024 21:00,McD001,Nuggets,17,61,44,2,1
11/10/2024 21:00,McD002,Fries,11,39,28,4,0
11/10/2024 21:00,McD002,Soda,11,75,43,2,0
11/10/2024 21:00,McD002,Salad,15,34,39,4,1
11/10/2024 21:00,McD002,Burger,16,73,39,1,0
11/10/2024 21:00,McD002,Nuggets,19,52,47,5,1
11/10/2024 21:00,McD003,Fries,13,30,24,0,1
11/10/2024 21:00,McD003,Soda,19,22,48,0,1
11/10/2024 21:00,McD003,Salad,12,27,14,4,0
11/10/2024 21:00,McD003,Burger,20,30,35,2,0
11/10/2024 21:00,McD003,Nuggets,8,56,21,3,0
11/10/2024 22:00,McD001,Fries,11,80,32,0,0
11/10/2024 22:00,McD001,Soda,8,99,38,2,0
11/10/2024 22:00,McD001,Salad,16,79,11,2,1
11/10/2024 22:00,McD001,Burger,9,37,42,1,0
11/10/2024 22:00,McD001,Nuggets,11,95,29,2,1
11/10/2024 22:00,McD002,Fries,19,75,15,3,1
11/10/2024 22:00,McD002,Soda,8,70,18,4,1
11/10/2024 22:00,McD002,Salad,5,58,41,3,0
11/10/2024 22:00,McD002,Burger,11,87,23,3,0
11/10/2024 22:00,McD002,Nuggets,12,94,17,5,1
11/10/2024 22:00,McD003,Fries,18,73,21,3,0
11/10/2024 22:00,McD003,Soda,13,61,34,3,0
11/10/2024 22:00,McD003,Salad,16,53,42,4,1
11/10/2024 22:00,McD003,Burger,9,91,19,4,1
11/10/2024 22:00,McD003,Nuggets,19,71,25,0,1
11/10/2024 23:00,McD001,Fries,10,67,34,0,0
11/10/2024 23:00,McD001,Soda,8,74,22,5,1
11/10/2024 23:00,McD001,Salad,10,27,39,5,1
11/10/2024 23:00,McD001,Burger,18,66,33,2,0
11/10/2024 23:00,McD001,Nuggets,16,47,26,4,0
11/10/2024 23:00,McD002,Fries,16,96,27,1,1
11/10/2024 23:00,McD002,Soda,13,30,29,4,1
11/10/2024 23:00,McD002,Salad,9,98,50,1,1
11/10/2024 23:00,McD002,Burger,11,37,27,0,1
11/10/2024 23:00,McD002,Nuggets,10,86,47,5,1
11/10/2024 23:00,McD003,Fries,9,59,43,1,1
11/10/2024 23:00,McD003,Soda,12,89,40,5,1
11/10/2024 23:00,McD003,Salad,13,88,14,0,1
11/10/2024 23:00,McD003,Burger,20,28,47,3,1
11/10/2024 23:00,McD003,Nuggets,9,64,29,4,1
11/11/2024 0:00,McD001,Fries,15,62,17,3,1
11/11/2024 0:00,McD001,Soda,13,44,50,1,0
11/11/2024 0:00,McD001,Salad,13,61,11,3,1
11/11/2024 0:00,McD001,Burger,13,31,13,3,1
11/11/2024 0:00,McD001,Nuggets,6,92,33,2,1
11/11/2024 0:00,McD002,Fries,13,57,28,0,0
11/11/2024 0:00,McD002,Soda,6,82,22,2,0
11/11/2024 0:00,McD002,Salad,14,58,29,2,0
11/11/2024 0:00,McD002,Burger,14,96,12,4,0
11/11/2024 0:00,McD002,Nuggets,11,89,41,3,1
11/11/2024 0:00,McD003,Fries,6,83,45,0,1
11/11/2024 0:00,McD003,Soda,20,52,23,3,0
11/11/2024 0:00,McD003,Salad,16,25,22,5,0
11/11/2024 0:00,McD003,Burger,6,83,36,3,0
11/11/2024 0:00,McD003,Nuggets,9,54,10,2,1
11/11/2024 1:00,McD001,Fries,20,44,16,0,1
11/11/2024 1:00,McD001,Soda,10,54,28,0,0
11/11/2024 1:00,McD001,Salad,19,48,10,0,1
11/11/2024 1:00,McD001,Burger,9,96,36,4,1
11/11/2024 1:00,McD001,Nuggets,5,65,43,3,0
11/11/2024 1:00,McD002,Fries,17,57,36,4,1
11/11/2024 1:00,McD002,Soda,11,90,15,1,0
11/11/2024 1:00,McD002,Salad,12,57,36,5,0
11/11/2024 1:00,McD002,Burger,5,25,21,5,0
11/11/2024 1:00,McD002,Nuggets,15,74,28,1,0
11/11/2024 1:00,McD003,Fries,8,77,43,5,1
11/11/2024 1:00,McD003,Soda,12,43,44,3,0
11/11/2024 1:00,McD003,Salad,12,51,49,4,0
11/11/2024 1:00,McD003,Burger,20,34,11,4,0
11/11/2024 1:00,McD003,Nuggets,15,43,22,4,1
11/11/2024 2:00,McD001,Fries,14,23,30,0,0
11/11/2024 2:00,McD001,Soda,11,33,28,2,0
11/11/2024 2:00,McD001,Salad,15,57,41,3,0
11/11/2024 2:00,McD001,Burger,12,40,21,0,0
11/11/2024 2:00,McD001,Nuggets,20,65,44,1,0
11/11/2024 2:00,McD002,Fries,8,52,34,3,1
11/11/2024 2:00,McD002,Soda,9,68,21,5,0
11/11/2024 2:00,McD002,Salad,8,22,13,1,0
11/11/2024 2:00,McD002,Burger,5,52,45,0,0
11/11/2024 2:00,McD002,Nuggets,19,60,17,2,0
11/11/2024 2:00,McD003,Fries,20,68,41,3,1
11/11/2024 2:00,McD003,Soda,13,43,46,1,1
11/11/2024 2:00,McD003,Salad,17,36,43,0,1
11/11/2024 2:00,McD003,Burger,13,75,47,3,0
11/11/2024 2:00,McD003,Nuggets,9,50,40,0,1
11/11/2024 3:00,McD001,Fries,17,29,26,2,0
11/11/2024 3:00,McD001,Soda,5,22,24,3,1
11/11/2024 3:00,McD001,Salad,14,81,39,3,1
11/11/2024 3:00,McD001,Burger,19,37,41,3,0
11/11/2024 3:00,McD001,Nuggets,5,27,35,0,0
11/11/2024 3:00,McD002,Fries,8,38,21,3,0
11/11/2024 3:00,McD002,Soda,18,29,37,3,0
11/11/2024 3:00,McD002,Salad,18,96,15,1,0
11/11/2024 3:00,McD002,Burger,18,23,38,5,1
11/11/2024 3:00,McD002,Nuggets,18,42,39,1,0
11/11/2024 3:00,McD003,Fries,9,65,18,0,1
11/11/2024 3:00,McD003,Soda,15,97,25,0,1
11/11/2024 3:00,McD003,Salad,10,100,20,2,1
11/11/2024 3:00,McD003,Burger,20,83,31,2,1
11/11/2024 3:00,McD003,Nuggets,10,99,46,0,0
11/11/2024 4:00,McD001,Fries,8,73,45,2,1
11/11/2024 4:00,McD001,Soda,13,54,32,0,0
11/11/2024 4:00,McD001,Salad,15,91,25,1,1
11/11/2024 4:00,McD001,Burger,9,92,40,0,1
11/11/2024 4:00,McD001,Nuggets,9,54,28,2,1
11/11/2024 4:00,McD002,Fries,5,40,22,4,0
11/11/2024 4:00,McD002,Soda,14,46,20,1,0
11/11/2024 4:00,McD002,Salad,9,98,20,0,1
11/11/2024 4:00,McD002,Burger,5,23,49,3,1
11/11/2024 4:00,McD002,Nuggets,20,62,14,2,0
11/11/2024 4:00,McD003,Fries,19,33,37,5,0
11/11/2024 4:00,McD003,Soda,19,86,45,4,1
11/11/2024 4:00,McD003,Salad,17,39,25,4,0
11/11/2024 4:00,McD003,Burger,20,53,28,2,0
11/11/2024 4:00,McD003,Nuggets,19,100,23,3,0
11/11/2024 5:00,McD001,Fries,10,37,49,4,1
11/11/2024 5:00,McD001,Soda,19,56,28,5,1
11/11/2024 5:00,McD001,Salad,11,86,23,4,1
11/11/2024 5:00,McD001,Burger,7,52,23,2,0
11/11/2024 5:00,McD001,Nuggets,11,41,47,0,0
11/11/2024 5:00,McD002,Fries,6,54,28,4,0
11/11/2024 5:00,McD002,Soda,18,90,27,3,1
11/11/2024 5:00,McD002,Salad,19,27,34,0,0
11/11/2024 5:00,McD002,Burger,19,36,13,0,1
11/11/2024 5:00,McD002,Nuggets,18,37,45,2,1
11/11/2024 5:00,McD003,Fries,13,93,21,5,0
11/11/2024 5:00,McD003,Soda,20,81,23,1,0
11/11/2024 5:00,McD003,Salad,18,77,14,5,1
11/11/2024 5:00,McD003,Burger,14,24,11,0,1
11/11/2024 5:00,McD003,Nuggets,9,33,10,4,0
11/11/2024 6:00,McD001,Fries,15,50,23,3,0
11/11/2024 6:00,McD001,Soda,20,97,32,4,1
11/11/2024 6:00,McD001,Salad,11,34,37,4,0
11/11/2024 6:00,McD001,Burger,8,67,41,0,1
11/11/2024 6:00,McD001,Nuggets,20,88,26,1,0
11/11/2024 6:00,McD002,Fries,8,85,43,2,0
11/11/2024 6:00,McD002,Soda,14,64,47,5,1
11/11/2024 6:00,McD002,Salad,16,42,44,1,1
11/11/2024 6:00,McD002,Burger,6,48,44,3,1
11/11/2024 6:00,McD002,Nuggets,7,49,25,4,1
11/11/2024 6:00,McD003,Fries,15,38,21,1,1
11/11/2024 6:00,McD003,Soda,7,53,28,4,0
11/11/2024 6:00,McD003,Salad,5,62,26,2,1
11/11/2024 6:00,McD003,Burger,7,22,33,4,0
11/11/2024 6:00,McD003,Nuggets,12,90,29,0,1
11/11/2024 7:00,McD001,Fries,13,97,34,0,0
11/11/2024 7:00,McD001,Soda,16,62,19,5,0
11/11/2024 7:00,McD001,Salad,17,44,40,5,1
11/11/2024 7:00,McD001,Burger,18,31,28,3,1
11/11/2024 7:00,McD001,Nuggets,11,43,43,2,1
11/11/2024 7:00,McD002,Fries,17,38,18,0,1
11/11/2024 7:00,McD002,Soda,5,83,43,1,1
11/11/2024 7:00,McD002,Salad,8,82,14,5,1
11/11/2024 7:00,McD002,Burger,14,72,44,4,0
11/11/2024 7:00,McD002,Nuggets,11,98,15,3,1
11/11/2024 7:00,McD003,Fries,17,42,42,2,1
11/11/2024 7:00,McD003,Soda,12,32,15,5,0
11/11/2024 7:00,McD003,Salad,11,85,48,0,0
11/11/2024 7:00,McD003,Burger,9,60,42,0,1
11/11/2024 7:00,McD003,Nuggets,12,77,15,0,0
11/11/2024 8:00,McD001,Fries,19,85,24,3,1
11/11/2024 8:00,McD001,Soda,9,38,14,1,1
11/11/2024 8:00,McD001,Salad,6,53,49,0,0
11/11/2024 8:00,McD001,Burger,9,82,44,3,0
11/11/2024 8:00,McD001,Nuggets,9,48,41,4,1
11/11/2024 8:00,McD002,Fries,13,36,37,5,0
11/11/2024 8:00,McD002,Soda,17,96,26,2,0
11/11/2024 8:00,McD002,Salad,19,42,18,1,1
11/11/2024 8:00,McD002,Burger,20,22,15,1,0
11/11/2024 8:00,McD002,Nuggets,14,60,49,4,0
11/11/2024 8:00,McD003,Fries,11,43,30,1,0
11/11/2024 8:00,McD003,Soda,7,24,33,1,1
11/11/2024 8:00,McD003,Salad,17,69,19,1,0
11/11/2024 8:00,McD003,Burger,10,44,12,2,0
11/11/2024 8:00,McD003,Nuggets,6,34,36,3,1
11/11/2024 9:00,McD001,Fries,11,56,33,4,1
11/11/2024 9:00,McD001,Soda,13,31,16,3,0
11/11/2024 9:00,McD001,Salad,13,34,18,5,0
11/11/2024 9:00,McD001,Burger,13,100,29,1,0
11/11/2024 9:00,McD001,Nuggets,19,61,11,0,0
11/11/2024 9:00,McD002,Fries,12,21,38,5,1
11/11/2024 9:00,McD002,Soda,9,75,45,4,0
11/11/2024 9:00,McD002,Salad,15,22,14,5,0
11/11/2024 9:00,McD002,Burger,15,75,25,4,1
11/11/2024 9:00,McD002,Nuggets,7,89,46,1,0
11/11/2024 9:00,McD003,Fries,5,56,49,1,0
11/11/2024 9:00,McD003,Soda,5,82,37,3,1
11/11/2024 9:00,McD003,Salad,10,39,41,4,1
11/11/2024 9:00,McD003,Burger,11,30,45,3,0
11/11/2024 9:00,McD003,Nuggets,9,23,12,1,0
11/11/2024 10:00,McD001,Fries,9,33,34,4,1
11/11/2024 10:00,McD001,Soda,18,94,15,1,1
11/11/2024 10:00,McD001,Salad,16,64,26,5,0
11/11/2024 10:00,McD001,Burger,13,45,32,3,0
11/11/2024 10:00,McD001,Nuggets,9,59,45,3,0
11/11/2024 10:00,McD002,Fries,8,46,19,3,0
11/11/2024 10:00,McD002,Soda,7,82,48,3,0
11/11/2024 10:00,McD002,Salad,15,88,13,3,1
11/11/2024 10:00,McD002,Burger,6,51,37,4,0
11/11/2024 10:00,McD002,Nuggets,8,32,47,5,0
11/11/2024 10:00,McD003,Fries,20,53,40,3,1
11/11/2024 10:00,McD003,Soda,12,36,37,3,0
11/11/2024 10:00,McD003,Salad,5,37,34,2,1
11/11/2024 10:00,McD003,Burger,17,99,47,4,0
11/11/2024 10:00,McD003,Nuggets,13,99,46,2,1
11/11/2024 11:00,McD001,Fries,19,59,45,5,0
11/11/2024 11:00,McD001,Soda,6,60,28,5,1
11/11/2024 11:00,McD001,Salad,11,41,30,2,1
11/11/2024 11:00,McD001,Burger,20,86,24,1,0
11/11/2024 11:00,McD001,Nuggets,8,55,15,3,1
11/11/2024 11:00,McD002,Fries,13,22,18,2,1
11/11/2024 11:00,McD002,Soda,16,31,31,4,0
11/11/2024 11:00,McD002,Salad,19,44,12,5,0
11/11/2024 11:00,McD002,Burger,9,45,48,4,1
11/11/2024 11:00,McD002,Nuggets,11,57,39,5,1
11/11/2024 11:00,McD003,Fries,7,20,18,1,0
11/11/2024 11:00,McD003,Soda,11,60,34,5,1
11/11/2024 11:00,McD003,Salad,15,40,33,0,0
11/11/2024 11:00,McD003,Burger,6,22,36,4,0
11/11/2024 11:00,McD003,Nuggets,14,43,35,3,0
11/11/2024 12:00,McD001,Fries,16,77,28,2,0
11/11/2024 12:00,McD001,Soda,10,79,12,1,0
11/11/2024 12:00,McD001,Salad,13,64,29,4,0
11/11/2024 12:00,McD001,Burger,19,45,37,0,1
11/11/2024 12:00,McD001,Nuggets,7,57,32,0,0
11/11/2024 12:00,McD002,Fries,12,69,44,1,0
11/11/2024 12:00,McD002,Soda,13,56,23,5,1
11/11/2024 12:00,McD002,Salad,14,22,34,5,0
11/11/2024 12:00,McD002,Burger,17,54,37,1,0
11/11/2024 12:00,McD002,Nuggets,15,74,25,2,0
11/11/2024 12:00,McD003,Fries,16,43,33,1,1
11/11/2024 12:00,McD003,Soda,18,37,40,5,1
11/11/2024 12:00,McD003,Salad,18,75,46,4,1
11/11/2024 12:00,McD003,Burger,20,51,45,0,1
11/11/2024 12:00,McD003,Nuggets,10,100,34,1,0
11/11/2024 13:00,McD001,Fries,15,47,46,1,0
11/11/2024 13:00,McD001,Soda,12,60,44,5,0
11/11/2024 13:00,McD001,Salad,17,38,13,1,0
11/11/2024 13:00,McD001,Burger,8,31,28,5,0
11/11/2024 13:00,McD001,Nuggets,19,72,41,3,1
11/11/2024 13:00,McD002,Fries,18,89,24,2,1
11/11/2024 13:00,McD002,Soda,13,99,17,5,1
11/11/2024 13:00,McD002,Salad,6,66,31,2,1
11/11/2024 13:00,McD002,Burger,5,60,50,5,0
11/11/2024 13:00,McD002,Nuggets,9,46,17,5,1
11/11/2024 13:00,McD003,Fries,14,24,11,5,0
11/11/2024 13:00,McD003,Soda,9,90,44,3,0
11/11/2024 13:00,McD003,Salad,5,49,10,3,0
11/11/2024 13:00,McD003,Burger,5,24,36,4,0
11/11/2024 13:00,McD003,Nuggets,8,74,44,2,1
11/11/2024 14:00,McD001,Fries,14,69,40,3,0
11/11/2024 14:00,McD001,Soda,19,32,26,3,0
11/11/2024 14:00,McD001,Salad,16,29,43,2,1
11/11/2024 14:00,McD001,Burger,20,86,45,4,0
11/11/2024 14:00,McD001,Nuggets,9,40,33,0,0
11/11/2024 14:00,McD002,Fries,10,95,43,3,1
11/11/2024 14:00,McD002,Soda,12,42,36,2,1
11/11/2024 14:00,McD002,Salad,5,58,24,2,0
11/11/2024 14:00,McD002,Burger,10,97,24,3,0
11/11/2024 14:00,McD002,Nuggets,11,39,13,1,1
11/11/2024 14:00,McD003,Fries,5,99,46,4,1
11/11/2024 14:00,McD003,Soda,15,85,41,0,1
11/11/2024 14:00,McD003,Salad,5,80,37,4,0
11/11/2024 14:00,McD003,Burger,9,96,22,5,0
11/11/2024 14:00,McD003,Nuggets,12,85,17,1,0
11/11/2024 15:00,McD001,Fries,19,71,41,5,0
11/11/2024 15:00,McD001,Soda,18,70,41,5,1
11/11/2024 15:00,McD001,Salad,5,57,47,5,0
11/11/2024 15:00,McD001,Burger,15,89,49,0,1
11/11/2024 15:00,McD001,Nuggets,19,38,45,0,1
11/11/2024 15:00,McD002,Fries,13,92,18,0,0
11/11/2024 15:00,McD002,Soda,17,46,17,3,0
11/11/2024 15:00,McD002,Salad,9,41,31,3,1
11/11/2024 15:00,McD002,Burger,13,66,18,0,0
11/11/2024 15:00,McD002,Nuggets,10,81,24,5,1
11/11/2024 15:00,McD003,Fries,9,51,22,2,1
11/11/2024 15:00,McD003,Soda,6,48,50,3,1
11/11/2024 15:00,McD003,Salad,18,27,10,5,1
11/11/2024 15:00,McD003,Burger,14,75,17,3,1
11/11/2024 15:00,McD003,Nuggets,16,24,12,4,0
11/11/2024 16:00,McD001,Fries,8,99,16,2,0
11/11/2024 16:00,McD001,Soda,10,23,45,2,0
11/11/2024 16:00,McD001,Salad,6,69,34,2,0
11/11/2024 16:00,McD001,Burger,16,37,20,3,1
11/11/2024 16:00,McD001,Nuggets,12,92,11,3,1
11/11/2024 16:00,McD002,Fries,11,88,18,5,0
11/11/2024 16:00,McD002,Soda,12,51,39,4,0
11/11/2024 16:00,McD002,Salad,5,45,19,0,1
11/11/2024 16:00,McD002,Burger,13,29,23,0,0
11/11/2024 16:00,McD002,Nuggets,13,76,13,1,0
11/11/2024 16:00,McD003,Fries,10,37,43,3,0
11/11/2024 16:00,McD003,Soda,18,67,32,3,0
11/11/2024 16:00,McD003,Salad,13,89,28,4,1
11/11/2024 16:00,McD003,Burger,8,63,30,3,0
11/11/2024 16:00,McD003,Nuggets,12,88,17,5,0
11/11/2024 17:00,McD001,Fries,16,64,14,2,0
11/11/2024 17:00,McD001,Soda,15,43,26,4,1
11/11/2024 17:00,McD001,Salad,15,64,34,3,1
11/11/2024 17:00,McD001,Burger,6,41,34,0,0
11/11/2024 17:00,McD001,Nuggets,19,39,19,2,0
11/11/2024 17:00,McD002,Fries,14,36,36,2,0
11/11/2024 17:00,McD002,Soda,8,61,21,5,1
11/11/2024 17:00,McD002,Salad,10,27,30,4,1
11/11/2024 17:00,McD002,Burger,9,40,31,2,1
11/11/2024 17:00,McD002,Nuggets,8,53,11,3,1
11/11/2024 17:00,McD003,Fries,12,41,40,3,0
11/11/2024 17:00,McD003,Soda,18,47,27,5,1
11/11/2024 17:00,McD003,Salad,15,31,18,1,1
11/11/2024 17:00,McD003,Burger,5,74,11,0,0
11/11/2024 17:00,McD003,Nuggets,9,20,44,5,0
11/11/2024 18:00,McD001,Fries,8,52,39,4,1
11/11/2024 18:00,McD001,Soda,5,77,27,5,1
11/11/2024 18:00,McD001,Salad,9,58,20,5,1
11/11/2024 18:00,McD001,Burger,20,38,22,3,1
11/11/2024 18:00,McD001,Nuggets,8,45,30,1,1
11/11/2024 18:00,McD002,Fries,12,37,14,2,1
11/11/2024 18:00,McD002,Soda,16,30,26,4,1
11/11/2024 18:00,McD002,Salad,18,77,36,0,1
11/11/2024 18:00,McD002,Burger,8,77,37,2,0
11/11/2024 18:00,McD002,Nuggets,5,22,35,5,0
11/11/2024 18:00,McD003,Fries,16,28,46,1,1
11/11/2024 18:00,McD003,Soda,16,27,22,1,0
11/11/2024 18:00,McD003,Salad,7,60,16,3,1
11/11/2024 18:00,McD003,Burger,17,87,15,1,1
11/11/2024 18:00,McD003,Nuggets,10,35,28,1,0
11/11/2024 19:00,McD001,Fries,9,74,13,1,0
11/11/2024 19:00,McD001,Soda,10,58,46,1,0
11/11/2024 19:00,McD001,Salad,10,77,45,0,0
11/11/2024 19:00,McD001,Burger,6,87,26,4,0
11/11/2024 19:00,McD001,Nuggets,16,33,46,3,1
11/11/2024 19:00,McD002,Fries,13,34,42,1,1
11/11/2024 19:00,McD002,Soda,7,76,19,0,0
11/11/2024 19:00,McD002,Salad,11,44,10,2,1
11/11/2024 19:00,McD002,Burger,7,56,34,1,1
11/11/2024 19:00,McD002,Nuggets,19,89,41,1,1
11/11/2024 19:00,McD003,Fries,8,29,11,5,1
11/11/2024 19:00,McD003,Soda,7,82,34,5,0
11/11/2024 19:00,McD003,Salad,18,44,26,3,0
11/11/2024 19:00,McD003,Burger,12,67,45,4,0
11/11/2024 19:00,McD003,Nuggets,12,45,15,3,0
11/11/2024 20:00,McD001,Fries,5,57,45,2,1
11/11/2024 20:00,McD001,Soda,10,92,46,5,0
11/11/2024 20:00,McD001,Salad,9,22,39,4,1
11/11/2024 20:00,McD001,Burger,14,68,27,0,1
11/11/2024 20:00,McD001,Nuggets,6,43,17,5,0
11/11/2024 20:00,McD002,Fries,17,76,39,4,0
11/11/2024 20:00,McD002,Soda,20,20,23,2,1
11/11/2024 20:00,McD002,Salad,9,41,26,5,0
11/11/2024 20:00,McD002,Burger,18,26,21,3,1
11/11/2024 20:00,McD002,Nuggets,20,69,47,2,0
11/11/2024 20:00,McD003,Fries,9,64,47,5,1
11/11/2024 20:00,McD003,Soda,19,51,31,4,0
11/11/2024 20:00,McD003,Salad,14,24,50,4,0
11/11/2024 20:00,McD003,Burger,16,70,34,5,0
11/11/2024 20:00,McD003,Nuggets,10,77,27,5,1
11/11/2024 21:00,McD001,Fries,19,83,28,2,0
11/11/2024 21:00,McD001,Soda,9,81,12,2,0
11/11/2024 21:00,McD001,Salad,6,64,14,1,0
11/11/2024 21:00,McD001,Burger,10,64,22,4,0
11/11/2024 21:00,McD001,Nuggets,6,26,25,3,1
11/11/2024 21:00,McD002,Fries,18,26,24,3,1
11/11/2024 21:00,McD002,Soda,15,34,49,3,1
11/11/2024 21:00,McD002,Salad,5,52,16,4,0
11/11/2024 21:00,McD002,Burger,12,35,12,0,1
11/11/2024 21:00,McD002,Nuggets,11,59,20,4,0
11/11/2024 21:00,McD003,Fries,9,22,39,4,0
11/11/2024 21:00,McD003,Soda,7,99,42,2,0
11/11/2024 21:00,McD003,Salad,7,62,33,0,0
11/11/2024 21:00,McD003,Burger,14,48,24,4,1
11/11/2024 21:00,McD003,Nuggets,8,49,29,1,0
11/11/2024 22:00,McD001,Fries,6,99,45,1,0
11/11/2024 22:00,McD001,Soda,5,49,36,3,0
11/11/2024 22:00,McD001,Salad,13,22,14,3,0
11/11/2024 22:00,McD001,Burger,8,35,12,0,0
11/11/2024 22:00,McD001,Nuggets,5,59,14,3,1
11/11/2024 22:00,McD002,Fries,9,58,45,5,1
11/11/2024 22:00,McD002,Soda,9,37,11,0,1
11/11/2024 22:00,McD002,Salad,9,37,39,5,0
11/11/2024 22:00,McD002,Burger,8,61,50,3,1
11/11/2024 22:00,McD002,Nuggets,13,83,17,4,0
11/11/2024 22:00,McD003,Fries,14,35,45,3,0
11/11/2024 22:00,McD003,Soda,15,81,42,5,0
11/11/2024 22:00,McD003,Salad,19,71,48,1,1
11/11/2024 22:00,McD003,Burger,14,32,38,3,1
11/11/2024 22:00,McD003,Nuggets,19,94,49,1,1
11/11/2024 23:00,McD001,Fries,11,52,35,2,0
11/11/2024 23:00,McD001,Soda,13,21,19,2,0
11/11/2024 23:00,McD001,Salad,18,32,35,3,1
11/11/2024 23:00,McD001,Burger,17,47,50,3,1
11/11/2024 23:00,McD001,Nuggets,9,20,11,3,0
11/11/2024 23:00,McD002,Fries,6,53,42,2,1
11/11/2024 23:00,McD002,Soda,6,61,29,1,0
11/11/2024 23:00,McD002,Salad,16,93,15,2,1
11/11/2024 23:00,McD002,Burger,10,78,20,5,0
11/11/2024 23:00,McD002,Nuggets,16,40,41,4,0
11/11/2024 23:00,McD003,Fries,16,87,20,2,1
11/11/2024 23:00,McD003,Soda,16,64,49,5,0
11/11/2024 23:00,McD003,Salad,13,97,43,2,0
11/11/2024 23:00,McD003,Burger,20,37,50,3,0
11/11/2024 23:00,McD003,Nuggets,12,86,27,4,0
11/12/2024 0:00,McD001,Fries,8,59,29,1,0
11/12/2024 0:00,McD001,Soda,5,22,46,2,1
11/12/2024 0:00,McD001,Salad,16,83,44,1,1
11/12/2024 0:00,McD001,Burger,18,87,42,3,1
11/12/2024 0:00,McD001,Nuggets,10,30,21,5,1
11/12/2024 0:00,McD002,Fries,20,58,18,2,1
11/12/2024 0:00,McD002,Soda,12,48,26,2,1
11/12/2024 0:00,McD002,Salad,20,82,35,0,1
11/12/2024 0:00,McD002,Burger,16,63,18,4,0
11/12/2024 0:00,McD002,Nuggets,12,20,41,4,0
11/12/2024 0:00,McD003,Fries,11,26,39,5,0
11/12/2024 0:00,McD003,Soda,18,73,20,3,1
11/12/2024 0:00,McD003,Salad,11,78,26,1,0
11/12/2024 0:00,McD003,Burger,10,57,33,0,1
